"","data_source","signal","geo_value","time_value","issue","lag","value","stderr","sample_size"
"3722","fb-survey","smoothed_cli","ar",2020-07-12,2020-09-03,53,0.6605484,0.0901722,5832.1444
"3723","fb-survey","smoothed_cli","az",2020-07-12,2020-09-03,53,1.0658382,0.077275,12969.2881
"3724","fb-survey","smoothed_cli","ca",2020-07-12,2020-09-03,53,0.5457245,0.0286506,46623.5211
"3725","fb-survey","smoothed_cli","co",2020-07-12,2020-09-03,53,0.4236864,0.0551854,10653.8355
"3726","fb-survey","smoothed_cli","ct",2020-07-12,2020-09-03,53,0.1549731,0.0348844,8228
"3727","fb-survey","smoothed_cli","dc",2020-07-12,2020-09-03,53,0.1460387,0.1274843,913
"3728","fb-survey","smoothed_cli","de",2020-07-12,2020-09-03,53,0.3488025,0.1078887,2329.0073
"3729","fb-survey","smoothed_cli","fl",2020-07-12,2020-09-03,53,0.9444895,0.0425491,38171.0005
"3730","fb-survey","smoothed_cli","ga",2020-07-12,2020-09-03,53,0.8930288,0.0648486,14809.7899
"3731","fb-survey","smoothed_cli","hi",2020-07-12,2020-09-03,53,0.3054725,0.1081271,2006
"3732","fb-survey","smoothed_cli","ia",2020-07-12,2020-09-03,53,0.6419323,0.076956,8239.8375
"3733","fb-survey","smoothed_cli","id",2020-07-12,2020-09-03,53,0.5896615,0.0972443,3997.0528
"3734","fb-survey","smoothed_cli","il",2020-07-12,2020-09-03,53,0.3901687,0.0376675,21017.0674
"3735","fb-survey","smoothed_cli","in",2020-07-12,2020-09-03,53,0.5333066,0.056566,12042.0071
"3736","fb-survey","smoothed_cli","ks",2020-07-12,2020-09-03,53,0.4619057,0.068713,6352.8344
"3737","fb-survey","smoothed_cli","ky",2020-07-12,2020-09-03,53,0.3770624,0.0605166,7937.2943
"3738","fb-survey","smoothed_cli","la",2020-07-12,2020-09-03,53,1.1114967,0.0923466,9136.5491
"3739","fb-survey","smoothed_cli","ma",2020-07-12,2020-09-03,53,0.3271254,0.0512638,9578.0295
"3740","fb-survey","smoothed_cli","md",2020-07-12,2020-09-03,53,0.282717,0.0520587,7624.9892
"3741","fb-survey","smoothed_cli","me",2020-07-12,2020-09-03,53,0.2732065,0.0778221,3889
"3742","fb-survey","smoothed_cli","mi",2020-07-12,2020-09-03,53,0.3106595,0.0317001,22645.0986
"3743","fb-survey","smoothed_cli","mn",2020-07-12,2020-09-03,53,0.4356114,0.0578776,9581.4806
"3744","fb-survey","smoothed_cli","mo",2020-07-12,2020-09-03,53,0.6802848,0.0702059,9983.5784
"3745","fb-survey","smoothed_cli","ms",2020-07-12,2020-09-03,53,1.0311228,0.114692,5649.9949
"3746","fb-survey","smoothed_cli","mt",2020-07-12,2020-09-03,53,0.4586417,0.1073397,2941.0874
"3747","fb-survey","smoothed_cli","nc",2020-07-12,2020-09-03,53,0.5350284,0.0451088,19075.0193
"3748","fb-survey","smoothed_cli","nd",2020-07-12,2020-09-03,53,0.6773686,0.1874223,1499.7757
"3749","fb-survey","smoothed_cli","ne",2020-07-12,2020-09-03,53,0.6310782,0.110519,4006.5347
"3750","fb-survey","smoothed_cli","nh",2020-07-12,2020-09-03,53,0.2179699,0.0696573,3632
"3751","fb-survey","smoothed_cli","nj",2020-07-12,2020-09-03,53,0.2389583,0.0366619,12740.996
"3752","fb-survey","smoothed_cli","nm",2020-07-12,2020-09-03,53,0.3185913,0.0806962,3925.8043
"3753","fb-survey","smoothed_cli","nv",2020-07-12,2020-09-03,53,0.7210244,0.1150028,4253.9286
"3754","fb-survey","smoothed_cli","ny",2020-07-12,2020-09-03,53,0.2588036,0.0283002,25583.0001
"3755","fb-survey","smoothed_cli","oh",2020-07-12,2020-09-03,53,0.3405698,0.0326755,23128.0015
"3756","fb-survey","smoothed_cli","ok",2020-07-12,2020-09-03,53,0.8200187,0.085248,8104.9175
"3757","fb-survey","smoothed_cli","or",2020-07-12,2020-09-03,53,0.505864,0.0694711,8243.0513
"3758","fb-survey","smoothed_cli","pa",2020-07-12,2020-09-03,53,0.3403973,0.031041,26115.0135
"3759","fb-survey","smoothed_cli","pr",2020-07-12,2020-09-03,53,0,0.4347826,113.9994
"3760","fb-survey","smoothed_cli","ri",2020-07-12,2020-09-03,53,0.3266665,0.1082441,2144.9705
"3761","fb-survey","smoothed_cli","sc",2020-07-12,2020-09-03,53,0.915591,0.0713239,12769.0097
"3762","fb-survey","smoothed_cli","sd",2020-07-12,2020-09-03,53,0.4567934,0.1324877,1882.7439
"3763","fb-survey","smoothed_cli","tn",2020-07-12,2020-09-03,53,0.6509515,0.0626539,12246.6711
"3764","fb-survey","smoothed_cli","tx",2020-07-12,2020-09-03,53,1.1543819,0.0438609,43553.1015
"3765","fb-survey","smoothed_cli","ut",2020-07-12,2020-09-03,53,0.4844208,0.07399,6304.2674
"3766","fb-survey","smoothed_cli","va",2020-07-12,2020-09-03,53,0.3392233,0.0403681,14972.0267
"3767","fb-survey","smoothed_cli","vt",2020-07-12,2020-09-03,53,0.3649941,0.1359888,1683.002
"3768","fb-survey","smoothed_cli","wa",2020-07-12,2020-09-03,53,0.442176,0.0505456,13371.8119
"3769","fb-survey","smoothed_cli","wi",2020-07-12,2020-09-03,53,0.3801316,0.0495587,11699.9002
"3770","fb-survey","smoothed_cli","wv",2020-07-12,2020-09-03,53,0.4216756,0.079673,4997.2654
"3771","fb-survey","smoothed_cli","wy",2020-07-12,2020-09-03,53,0.4599429,0.1672058,1215.7625
"3772","fb-survey","smoothed_cli","ak",2020-07-13,2020-09-03,52,0.2551365,0.0970307,1644
"3773","fb-survey","smoothed_cli","al",2020-07-13,2020-09-03,52,1.1786467,0.1026657,8346.2812
"3774","fb-survey","smoothed_cli","ar",2020-07-13,2020-09-03,52,0.6195709,0.0858978,5865.0281
"3775","fb-survey","smoothed_cli","az",2020-07-13,2020-09-03,52,1.0427607,0.0769247,12818.2519
"3776","fb-survey","smoothed_cli","ca",2020-07-13,2020-09-03,52,0.5453572,0.0286533,46764.9433
"3777","fb-survey","smoothed_cli","co",2020-07-13,2020-09-03,52,0.4516664,0.056917,10570.8364
"3778","fb-survey","smoothed_cli","ct",2020-07-13,2020-09-03,52,0.1735859,0.0390852,8262
"3779","fb-survey","smoothed_cli","dc",2020-07-13,2020-09-03,52,0.2564103,0.1683654,910
"3780","fb-survey","smoothed_cli","de",2020-07-13,2020-09-03,52,0.3330606,0.1069762,2339.0073
"3781","fb-survey","smoothed_cli","fl",2020-07-13,2020-09-03,52,0.9577771,0.0429228,38014.0022
"3782","fb-survey","smoothed_cli","ga",2020-07-13,2020-09-03,52,0.9298951,0.0669378,14730.7984
"3783","fb-survey","smoothed_cli","hi",2020-07-13,2020-09-03,52,0.3167954,0.1112212,2029
"3784","fb-survey","smoothed_cli","ia",2020-07-13,2020-09-03,52,0.6275626,0.0760828,8262.7102
"3785","fb-survey","smoothed_cli","id",2020-07-13,2020-09-03,52,0.5888759,0.0987881,3981.0626
"3786","fb-survey","smoothed_cli","il",2020-07-13,2020-09-03,52,0.4211898,0.0387695,21045.0899
"3787","fb-survey","smoothed_cli","in",2020-07-13,2020-09-03,52,0.5833567,0.0598363,11960.0085
"3788","fb-survey","smoothed_cli","ks",2020-07-13,2020-09-03,52,0.4981171,0.0732762,6330.998
"3789","fb-survey","smoothed_cli","ky",2020-07-13,2020-09-03,52,0.3585651,0.0592747,8016.6648
"3790","fb-survey","smoothed_cli","la",2020-07-13,2020-09-03,52,1.110723,0.093219,9125.549
"3791","fb-survey","smoothed_cli","ma",2020-07-13,2020-09-03,52,0.2934136,0.0482039,9566.028
"3792","fb-survey","smoothed_cli","md",2020-07-13,2020-09-03,52,0.3644648,0.0597447,7560.9891
"3793","fb-survey","smoothed_cli","me",2020-07-13,2020-09-03,52,0.2417695,0.0704006,3888
"3794","fb-survey","smoothed_cli","mi",2020-07-13,2020-09-03,52,0.3272645,0.0324945,22745.107
"3795","fb-survey","smoothed_cli","mn",2020-07-13,2020-09-03,52,0.4637716,0.0605799,9560.0087
"3796","fb-survey","smoothed_cli","mo",2020-07-13,2020-09-03,52,0.7077732,0.0715062,9979.6957
"3797","fb-survey","smoothed_cli","ms",2020-07-13,2020-09-03,52,0.9913856,0.1132473,5668.4415
"3798","fb-survey","smoothed_cli","mt",2020-07-13,2020-09-03,52,0.3059283,0.0827836,2933.7766
"3799","fb-survey","smoothed_cli","nc",2020-07-13,2020-09-03,52,0.4986218,0.0441334,18945.0195
"3800","fb-survey","smoothed_cli","nd",2020-07-13,2020-09-03,52,0.6817354,0.1860752,1512.0312
"3801","fb-survey","smoothed_cli","ne",2020-07-13,2020-09-03,52,0.5980124,0.1083597,3991.4794
"3802","fb-survey","smoothed_cli","nh",2020-07-13,2020-09-03,52,0.2669452,0.0785224,3590
"3803","fb-survey","smoothed_cli","nj",2020-07-13,2020-09-03,52,0.2453804,0.0376705,12664.9962
"3804","fb-survey","smoothed_cli","nm",2020-07-13,2020-09-03,52,0.3579031,0.0857402,3908.9265
"3805","fb-survey","smoothed_cli","nv",2020-07-13,2020-09-03,52,0.7677263,0.116437,4309.9354
"3806","fb-survey","smoothed_cli","ny",2020-07-13,2020-09-03,52,0.2415632,0.0275069,25546.0004
"3807","fb-survey","smoothed_cli","oh",2020-07-13,2020-09-03,52,0.3622444,0.0338909,23202.0009
"3808","fb-survey","smoothed_cli","ok",2020-07-13,2020-09-03,52,0.8542343,0.0871534,8021.3756
"3809","fb-survey","smoothed_cli","or",2020-07-13,2020-09-03,52,0.4967808,0.0692785,8161.6264
"3810","fb-survey","smoothed_cli","pa",2020-07-13,2020-09-03,52,0.3492209,0.0313499,26139.0147
"3811","fb-survey","smoothed_cli","pr",2020-07-13,2020-09-03,52,0,0.3937008,125.9994
"3812","fb-survey","smoothed_cli","ri",2020-07-13,2020-09-03,52,0.3004258,0.1047213,2165.972
"3813","fb-survey","smoothed_cli","sc",2020-07-13,2020-09-03,52,0.9510303,0.0720263,12790.0098
"3814","fb-survey","smoothed_cli","sd",2020-07-13,2020-09-03,52,0.575488,0.1533608,1876.3276
"3815","fb-survey","smoothed_cli","tn",2020-07-13,2020-09-03,52,0.6766649,0.0642006,12189.3017
"3816","fb-survey","smoothed_cli","tx",2020-07-13,2020-09-03,52,1.1461396,0.0437342,43404.6743
"3817","fb-survey","smoothed_cli","ut",2020-07-13,2020-09-03,52,0.4878681,0.07449,6312.0676
"3818","fb-survey","smoothed_cli","va",2020-07-13,2020-09-03,52,0.3586985,0.0414662,14932.4061
"3819","fb-survey","smoothed_cli","vt",2020-07-13,2020-09-03,52,0.3687185,0.1373722,1666.0019
"3820","fb-survey","smoothed_cli","wa",2020-07-13,2020-09-03,52,0.4038584,0.0473566,13348.8068
"3821","fb-survey","smoothed_cli","wi",2020-07-13,2020-09-03,52,0.3992058,0.0506701,11737.8911
"3822","fb-survey","smoothed_cli","wv",2020-07-13,2020-09-03,52,0.4000479,0.078383,4957.3142
"3823","fb-survey","smoothed_cli","wy",2020-07-13,2020-09-03,52,0.4969101,0.1801187,1225.7788
"3824","fb-survey","smoothed_cli","ak",2020-07-14,2020-09-03,51,0.2525253,0.1085089,1628
"3825","fb-survey","smoothed_cli","al",2020-07-14,2020-09-03,51,1.2216804,0.1047761,8282.2571
"3826","fb-survey","smoothed_cli","ar",2020-07-14,2020-09-03,51,0.6934838,0.0932955,5800.206
"3827","fb-survey","smoothed_cli","az",2020-07-14,2020-09-03,51,0.9623011,0.0735653,12702.5078
"3828","fb-survey","smoothed_cli","ca",2020-07-14,2020-09-03,51,0.5604417,0.028998,46736.9008
"3829","fb-survey","smoothed_cli","co",2020-07-14,2020-09-03,51,0.4199049,0.0545677,10485.8351
"3830","fb-survey","smoothed_cli","ct",2020-07-14,2020-09-03,51,0.186702,0.0411982,8119
"3831","fb-survey","smoothed_cli","dc",2020-07-14,2020-09-03,51,0.2604167,0.1709884,896
"3832","fb-survey","smoothed_cli","de",2020-07-14,2020-09-03,51,0.3291728,0.1025421,2321.0146
"3833","fb-survey","smoothed_cli","fl",2020-07-14,2020-09-03,51,0.9865317,0.0437831,37868.0015
"3834","fb-survey","smoothed_cli","ga",2020-07-14,2020-09-03,51,0.9839692,0.0691878,14680.8066
"3835","fb-survey","smoothed_cli","hi",2020-07-14,2020-09-03,51,0.3477669,0.119833,2040
"3836","fb-survey","smoothed_cli","ia",2020-07-14,2020-09-03,51,0.667656,0.0795913,8181.6698
"3837","fb-survey","smoothed_cli","id",2020-07-14,2020-09-03,51,0.6042134,0.1018156,4002.2989
"3838","fb-survey","smoothed_cli","il",2020-07-14,2020-09-03,51,0.4607703,0.0409454,21021.0912
"3839","fb-survey","smoothed_cli","in",2020-07-14,2020-09-03,51,0.581455,0.0598739,11971.0156
"3840","fb-survey","smoothed_cli","ks",2020-07-14,2020-09-03,51,0.4693915,0.0709226,6365.9419
"3841","fb-survey","smoothed_cli","ky",2020-07-14,2020-09-03,51,0.3700336,0.0601265,8069.9845
"3842","fb-survey","smoothed_cli","la",2020-07-14,2020-09-03,51,1.0886443,0.0934058,9011.3642
"3843","fb-survey","smoothed_cli","ma",2020-07-14,2020-09-03,51,0.2910337,0.0483655,9570.026
"3844","fb-survey","smoothed_cli","md",2020-07-14,2020-09-03,51,0.4286063,0.064964,7532.9823
"3845","fb-survey","smoothed_cli","me",2020-07-14,2020-09-03,51,0.2316947,0.0676091,3841.2234
"3846","fb-survey","smoothed_cli","mi",2020-07-14,2020-09-03,51,0.3518298,0.0337366,22864.0891
"3847","fb-survey","smoothed_cli","mn",2020-07-14,2020-09-03,51,0.4420167,0.0593532,9566.0176
"3848","fb-survey","smoothed_cli","mo",2020-07-14,2020-09-03,51,0.7053566,0.0721209,9985.7768
"3849","fb-survey","smoothed_cli","ms",2020-07-14,2020-09-03,51,1.0290748,0.1170377,5623.2947
"3850","fb-survey","smoothed_cli","mt",2020-07-14,2020-09-03,51,0.3655115,0.0904204,2929.3789
"3851","fb-survey","smoothed_cli","nc",2020-07-14,2020-09-03,51,0.5026675,0.044585,18823.0191
"3852","fb-survey","smoothed_cli","nd",2020-07-14,2020-09-03,51,0.5605404,0.1605114,1527.0768
"3853","fb-survey","smoothed_cli","ne",2020-07-14,2020-09-03,51,0.6634847,0.1158633,3945.5471
"3854","fb-survey","smoothed_cli","nh",2020-07-14,2020-09-03,51,0.2671098,0.0785706,3587.7766
"3855","fb-survey","smoothed_cli","nj",2020-07-14,2020-09-03,51,0.2669748,0.040105,12576.9963
"3856","fb-survey","smoothed_cli","nm",2020-07-14,2020-09-03,51,0.3766245,0.0851711,3895.867
"3857","fb-survey","smoothed_cli","nv",2020-07-14,2020-09-03,51,0.8158408,0.1183267,4314.7049
"3858","fb-survey","smoothed_cli","ny",2020-07-14,2020-09-03,51,0.2560745,0.0285355,25359.0012
"3859","fb-survey","smoothed_cli","oh",2020-07-14,2020-09-03,51,0.3830392,0.0346045,23144.9966
"3860","fb-survey","smoothed_cli","ok",2020-07-14,2020-09-03,51,0.9190006,0.0915968,7988.19
"3861","fb-survey","smoothed_cli","or",2020-07-14,2020-09-03,51,0.477656,0.0672261,8148.6283
"3862","fb-survey","smoothed_cli","pa",2020-07-14,2020-09-03,51,0.3631798,0.0320073,25897.0145
"3863","fb-survey","smoothed_cli","pr",2020-07-14,2020-09-03,51,0,0.3703704,133.9992
"3864","fb-survey","smoothed_cli","ri",2020-07-14,2020-09-03,51,0.2463544,0.0933175,2133.974
"3865","fb-survey","smoothed_cli","sc",2020-07-14,2020-09-03,51,0.8885784,0.0687077,12703.0103
"3866","fb-survey","smoothed_cli","sd",2020-07-14,2020-09-03,51,0.6175891,0.1633045,1878.6083
"3867","fb-survey","smoothed_cli","tn",2020-07-14,2020-09-03,51,0.6686834,0.0636276,12157.9721
"3868","fb-survey","smoothed_cli","tx",2020-07-14,2020-09-03,51,1.1317604,0.0437173,42940.9133
"3869","fb-survey","smoothed_cli","ut",2020-07-14,2020-09-03,51,0.4944163,0.0758294,6396.8654
"3870","fb-survey","smoothed_cli","va",2020-07-14,2020-09-03,51,0.3500954,0.0411573,14975.5113
"3871","fb-survey","smoothed_cli","vt",2020-07-14,2020-09-03,51,0.3852578,0.1375502,1681.0021
"3872","fb-survey","smoothed_cli","wa",2020-07-14,2020-09-03,51,0.3668849,0.0441214,13319.8044
"3873","fb-survey","smoothed_cli","wi",2020-07-14,2020-09-03,51,0.4385719,0.0530018,11789.9078
"3874","fb-survey","smoothed_cli","wv",2020-07-14,2020-09-03,51,0.4127459,0.0816734,4880.4135
"3875","fb-survey","smoothed_cli","wy",2020-07-14,2020-09-03,51,0.4755859,0.1798053,1211.7862
"3876","fb-survey","smoothed_cli","ak",2020-07-15,2020-09-03,50,0.341773,0.1289731,1593
"3877","fb-survey","smoothed_cli","al",2020-07-15,2020-09-03,50,1.2566647,0.108763,8023.255
"3878","fb-survey","smoothed_cli","ar",2020-07-15,2020-09-03,50,0.7929482,0.1019893,5577.1452
"3879","fb-survey","smoothed_cli","az",2020-07-15,2020-09-03,50,0.9263982,0.0727621,12359.5629
"3880","fb-survey","smoothed_cli","ca",2020-07-15,2020-09-03,50,0.5889153,0.0301268,46248.0835
"3881","fb-survey","smoothed_cli","co",2020-07-15,2020-09-03,50,0.3544109,0.0503013,10316.8017
"3882","fb-survey","smoothed_cli","ct",2020-07-15,2020-09-03,50,0.2186799,0.0468394,7732
"3883","fb-survey","smoothed_cli","dc",2020-07-15,2020-09-03,50,0.3707824,0.2032167,899
"3884","fb-survey","smoothed_cli","de",2020-07-15,2020-09-03,50,0.2764593,0.0947031,2221.0146
"3885","fb-survey","smoothed_cli","fl",2020-07-15,2020-09-03,50,0.9720358,0.0438558,37015.0016
"3886","fb-survey","smoothed_cli","ga",2020-07-15,2020-09-03,50,0.9862274,0.0699981,14440.8229
"3887","fb-survey","smoothed_cli","hi",2020-07-15,2020-09-03,50,0.3492466,0.1223367,1970
"3888","fb-survey","smoothed_cli","ia",2020-07-15,2020-09-03,50,0.6575498,0.0799137,7797.968
"3889","fb-survey","smoothed_cli","id",2020-07-15,2020-09-03,50,0.6349591,0.1065593,3845.0693
"3890","fb-survey","smoothed_cli","il",2020-07-15,2020-09-03,50,0.4877338,0.0424839,20501.0689
"3891","fb-survey","smoothed_cli","in",2020-07-15,2020-09-03,50,0.5685166,0.0592128,11731.0115
"3892","fb-survey","smoothed_cli","ks",2020-07-15,2020-09-03,50,0.5475049,0.0810189,6131.9421
"3893","fb-survey","smoothed_cli","ky",2020-07-15,2020-09-03,50,0.3608303,0.0578965,8123.3717
"3894","fb-survey","smoothed_cli","la",2020-07-15,2020-09-03,50,1.0836161,0.0960467,8791.3647
"3895","fb-survey","smoothed_cli","ma",2020-07-15,2020-09-03,50,0.2577987,0.0460533,9423.0295
"3896","fb-survey","smoothed_cli","md",2020-07-15,2020-09-03,50,0.4331179,0.0660723,7467.9823
"3897","fb-survey","smoothed_cli","me",2020-07-15,2020-09-03,50,0.2288501,0.0701721,3612.2234
"3898","fb-survey","smoothed_cli","mi",2020-07-15,2020-09-03,50,0.3684734,0.0350774,22075.0627
"3899","fb-survey","smoothed_cli","mn",2020-07-15,2020-09-03,50,0.4672951,0.0619304,9294.1328
"3900","fb-survey","smoothed_cli","mo",2020-07-15,2020-09-03,50,0.6503305,0.0696359,9833.6297
"3901","fb-survey","smoothed_cli","ms",2020-07-15,2020-09-03,50,1.0025835,0.1169448,5443.8985
"3902","fb-survey","smoothed_cli","mt",2020-07-15,2020-09-03,50,0.4244201,0.1010868,2865.0427
"3903","fb-survey","smoothed_cli","nc",2020-07-15,2020-09-03,50,0.4919115,0.0445895,18241.0168
"3904","fb-survey","smoothed_cli","nd",2020-07-15,2020-09-03,50,0.3251662,0.1137766,1475.5757
"3905","fb-survey","smoothed_cli","ne",2020-07-15,2020-09-03,50,0.6565457,0.1176033,3831.4314
"3906","fb-survey","smoothed_cli","nh",2020-07-15,2020-09-03,50,0.2059236,0.0663537,3439.7766
"3907","fb-survey","smoothed_cli","nj",2020-07-15,2020-09-03,50,0.2753401,0.0412108,12224.9957
"3908","fb-survey","smoothed_cli","nm",2020-07-15,2020-09-03,50,0.3222673,0.0795716,3854.9149
"3909","fb-survey","smoothed_cli","nv",2020-07-15,2020-09-03,50,0.7241253,0.1112716,4323.5222
"3910","fb-survey","smoothed_cli","ny",2020-07-15,2020-09-03,50,0.269455,0.029663,24656.0009
"3911","fb-survey","smoothed_cli","oh",2020-07-15,2020-09-03,50,0.3919194,0.0355536,22711.9989
"3912","fb-survey","smoothed_cli","ok",2020-07-15,2020-09-03,50,1.0194418,0.0980305,7921.1914
"3913","fb-survey","smoothed_cli","or",2020-07-15,2020-09-03,50,0.4725007,0.0675023,7974.6323
"3914","fb-survey","smoothed_cli","pa",2020-07-15,2020-09-03,50,0.388629,0.0337532,25046.0134
"3915","fb-survey","smoothed_cli","pr",2020-07-15,2020-09-03,50,0,0.3546099,139.9991
"3916","fb-survey","smoothed_cli","ri",2020-07-15,2020-09-03,50,0.3174647,0.1098932,2033.9705
"3917","fb-survey","smoothed_cli","sc",2020-07-15,2020-09-03,50,0.84543,0.0682466,12133.009
"3918","fb-survey","smoothed_cli","sd",2020-07-15,2020-09-03,50,0.6838855,0.1753099,1804.3742
"3919","fb-survey","smoothed_cli","tn",2020-07-15,2020-09-03,50,0.7046346,0.0658152,11883.5833
"3920","fb-survey","smoothed_cli","tx",2020-07-15,2020-09-03,50,1.1301806,0.0440664,41928.9102
"3921","fb-survey","smoothed_cli","ut",2020-07-15,2020-09-03,50,0.5136155,0.0786095,6268.7991
"3922","fb-survey","smoothed_cli","va",2020-07-15,2020-09-03,50,0.3549688,0.0413429,14738.3512
"3923","fb-survey","smoothed_cli","vt",2020-07-15,2020-09-03,50,0.3047616,0.1172473,1600.0018
"3924","fb-survey","smoothed_cli","wa",2020-07-15,2020-09-03,50,0.332724,0.0433966,13099.9355
"3925","fb-survey","smoothed_cli","wi",2020-07-15,2020-09-03,50,0.4854131,0.0569947,11453.9335
"3926","fb-survey","smoothed_cli","wv",2020-07-15,2020-09-03,50,0.4192059,0.0834966,4606.4111
"3927","fb-survey","smoothed_cli","wy",2020-07-15,2020-09-03,50,0.5271941,0.1972186,1187.8813
"3928","fb-survey","smoothed_cli","ak",2020-07-16,2020-09-03,49,0.32822,0.1256756,1608
"3929","fb-survey","smoothed_cli","al",2020-07-16,2020-09-03,49,1.2261063,0.1064043,8095.243
"3930","fb-survey","smoothed_cli","ar",2020-07-16,2020-09-03,49,0.7168622,0.0955005,5606.1516
"3931","fb-survey","smoothed_cli","az",2020-07-16,2020-09-03,49,0.9414704,0.0740005,12242.4154
"3932","fb-survey","smoothed_cli","ca",2020-07-16,2020-09-03,49,0.6101241,0.0306575,46592.1586
"3933","fb-survey","smoothed_cli","co",2020-07-16,2020-09-03,49,0.388946,0.0529852,10306.7409
"3934","fb-survey","smoothed_cli","ct",2020-07-16,2020-09-03,49,0.217509,0.0482097,7697
"3935","fb-survey","smoothed_cli","dc",2020-07-16,2020-09-03,49,0.3749531,0.2054944,889
"3936","fb-survey","smoothed_cli","de",2020-07-16,2020-09-03,49,0.295188,0.0970826,2193.0146
"3937","fb-survey","smoothed_cli","fl",2020-07-16,2020-09-03,49,1.008828,0.0445548,37136.002
"3938","fb-survey","smoothed_cli","ga",2020-07-16,2020-09-03,49,0.9774819,0.0689773,14438.8348
"3939","fb-survey","smoothed_cli","hi",2020-07-16,2020-09-03,49,0.3149203,0.1206068,1906
"3940","fb-survey","smoothed_cli","ia",2020-07-16,2020-09-03,49,0.6650044,0.0797884,7672.9591
"3941","fb-survey","smoothed_cli","id",2020-07-16,2020-09-03,49,0.7642276,0.1198203,3791.9048
"3942","fb-survey","smoothed_cli","il",2020-07-16,2020-09-03,49,0.4502532,0.040666,20471.0684
"3943","fb-survey","smoothed_cli","in",2020-07-16,2020-09-03,49,0.5841562,0.0596168,11765.0112
"3944","fb-survey","smoothed_cli","ks",2020-07-16,2020-09-03,49,0.594958,0.0850398,6147.8851
"3945","fb-survey","smoothed_cli","ky",2020-07-16,2020-09-03,49,0.388019,0.0595347,8200.0728
"3946","fb-survey","smoothed_cli","la",2020-07-16,2020-09-03,49,1.0827685,0.0963694,8744.3639
